100;162.352161169;164.137053251;164.295259595;164.019412637;163.236494064;161.808580399;162.372444034;161.89376843;163.577246189;163.236494064;162.725365877;164.530540824;164.141109824;162.218294263;163.678660512;161.776127815;161.82480669;163.597529054;162.72942245;165.090347886;162.830836773;161.978956461;161.739618659;163.070174575;163.001212835;162.640177846;163.098570585;162.692913294;162.75781846;163.577246189;162.623951554;163.135079741;163.102627158;163.406870127;162.266973138;163.374417543;161.873485565;162.165558815;163.171588898;164.782048345;162.591498971;162.640177846;161.841032982;162.384613752;162.761875033;162.198011398;162.932251096;162.656404138;162.672630429;161.926221013;162.623951554;163.029608846;161.670656919;161.978956461;163.50828445;161.621978045;162.234520555;164.769878626;162.575272679;164.34393847;162.14527595;162.607725263;162.640177846;164.206014991;162.607725263;162.522537231;163.199984908;164.019412637;161.707166076;162.28319943;164.088374376;162.778101325;162.28319943;163.577246189;162.72942245;164.429126501;161.82480669;162.830836773;162.928194523;163.04989171;162.899798512;162.486028075;162.676687002;163.763848543;161.926221013;163.102627158;162.165558815;162.916024804;162.490084648;163.694886804;162.879515648;161.978956461;161.82480669;161.974899888;163.50828445;162.404896617;162.964703679;163.374417543;162.335934877;162.469801784;
105;162.490084648;162.198011398;162.064144492;162.984986544;162.129049659;162.011409044;162.932251096;162.980929971;162.027635336;163.763848543;162.388670325;162.368387461;162.486028075;162.863289356;163.406870127;162.814610481;162.774044752;163.73139596;163.780074835;162.863289356;164.137053251;163.374417543;163.325738668;162.830836773;161.942447305;162.473858356;162.847063065;162.879515648;162.473858356;164.595445991;161.978956461;164.66440773;162.372444034;162.404896617;161.926221013;162.8267802;164.137053251;163.711113095;163.390643835;163.427152991;163.325738668;162.027635336;163.66243422;163.001212835;163.747622252;163.698943377;162.89574194;161.638204336;162.830836773;163.289229512;162.778101325;161.942447305;162.368387461;163.273003221;162.266973138;163.455549002;161.841032982;163.800357699;162.843006492;163.646207929;161.857259274;161.861315846;161.739618659;163.082344294;163.390643835;163.135079741;161.930277586;162.745648742;162.660460711;161.808580399;163.625925064;162.198011398;162.266973138;162.810553908;161.978956461;161.808580399;162.50631094;162.709139585;163.577246189;162.331878304;163.374417543;162.591498971;162.218294263;163.881489158;163.885545731;164.019412637;163.102627158;163.865262866;162.676687002;163.220267773;163.337908387;162.830836773;162.149332523;161.723392367;163.033665419;163.236494064;161.707166076;162.129049659;163.694886804;163.986960053;
110;162.250746846;162.096597075;163.204041481;161.808580399;162.14527595;163.082344294;163.763848543;161.244716763;162.660460711;163.901772022;163.528567314;161.82480669;163.528567314;161.909994721;164.44129622;162.830836773;163.066118002;162.287256002;167.082125187;161.723392367;163.070174575;161.804523826;163.033665419;162.542820096;162.198011398;163.678660512;163.183758616;163.970733762;164.05186522;163.763848543;163.694886804;163.50828445;162.315652013;162.778101325;163.629981637;161.877542138;161.926221013;161.89376843;164.055921793;162.234520555;162.266973138;163.358191252;164.919971824;163.204041481;161.82480669;162.352161169;164.88751924;161.909994721;162.404896617;163.609698772;164.510257959;164.429126501;161.89376843;162.8267802;162.709139585;164.137053251;163.901772022;163.305455804;162.810553908;163.934224606;162.591498971;164.173562407;162.522537231;162.11687994;162.847063065;163.220267773;162.421122909;163.098570585;163.524510741;162.587442398;164.019412637;163.812527418;162.165558815;162.709139585;162.879515648;162.899798512;163.73139596;164.753652334;163.337908387;163.678660512;161.942447305;163.337908387;164.376391053;162.335934877;162.335934877;163.678660512;164.615728855;162.421122909;162.352161169;163.098570585;163.682717085;163.220267773;163.796301126;163.698943377;163.646207929;163.800357699;163.613755345;162.79838419;163.033665419;165.329685688;
115;161.930277586;162.404896617;162.469801784;163.273003221;163.66243422;162.911968231;162.372444034;162.368387461;163.171588898;161.909994721;162.368387461;164.88751924;163.561019897;162.315652013;165.021386147;162.421122909;162.676687002;161.89376843;163.033665419;163.544793606;162.879515648;162.911968231;162.692913294;162.234520555;162.372444034;162.4373492;138.041119695;164.035638928;162.692913294;162.741592169;161.739618659;162.250746846;162.352161169;162.847063065;164.834783792;165.398647428;162.709139585;162.725365877;162.28319943;162.043861628;163.070174575;162.319708586;161.82480669;163.642151356;162.266973138;163.204041481;165.057895303;162.299425721;162.778101325;164.546767116;162.181785107;164.035638928;161.841032982;163.236494064;162.486028075;163.151306033;162.794327617;164.137053251;164.242524147;162.287256002;164.871292949;162.916024804;163.354134679;162.21423769;166.570997;162.944420815;163.285172939;164.039695501;162.234520555;164.003186345;164.055921793;164.068091512;163.098570585;161.89376843;162.198011398;163.34196496;161.89376843;163.577246189;164.818557501;162.644234419;162.368387461;161.82480669;163.236494064;163.629981637;162.810553908;163.459605575;164.88751924;162.28319943;162.725365877;163.220267773;162.250746846;164.940254688;163.50828445;163.135079741;163.492058158;163.609698772;162.250746846;164.088374376;161.605751753;162.72942245;
120;163.001212835;163.256776929;163.986960053;161.909994721;162.709139585;161.909994721;163.033665419;163.135079741;163.033665419;163.934224606;162.181785107;162.18584168;163.747622252;163.715169668;162.218294263;163.236494064;164.445352793;163.950450897;163.950450897;162.250746846;162.096597075;162.554989815;162.0479182;163.135079741;163.374417543;162.18584168;162.761875033;161.723392367;162.133106232;161.670656919;162.794327617;161.792354107;162.043861628;162.692913294;161.690939784;163.033665419;162.656404138;163.577246189;161.808580399;161.89376843;161.707166076;163.917998314;162.591498971;163.970733762;163.784131408;162.218294263;163.913941741;162.538763523;162.607725263;162.640177846;162.319708586;163.406870127;163.114796877;162.28319943;162.847063065;164.068091512;163.252720356;162.554989815;163.524510741;161.755844951;162.761875033;162.709139585;161.808580399;163.832810283;164.855066657;164.360164762;163.597529054;161.89376843;163.747622252;164.222241282;163.220267773;162.015465617;163.561019897;164.838840365;164.104600668;162.623951554;164.648181438;162.0479182;164.631955147;162.830836773;162.388670325;163.609698772;164.019412637;163.204041481;162.490084648;163.800357699;163.73139596;164.700916886;162.011409044;162.50631094;162.352161169;163.427152991;165.037612438;162.473858356;163.784131408;162.879515648;162.50631094;162.863289356;164.291203022;163.43932271;
125;163.66243422;163.374417543;162.692913294;162.676687002;163.528567314;164.765822053;164.206014991;163.475831866;162.644234419;163.358191252;163.966677189;163.114796877;163.492058158;164.27497673;162.064144492;163.252720356;162.50631094;162.89574194;162.932251096;163.098570585;163.796301126;163.917998314;162.522537231;161.978956461;163.885545731;163.780074835;164.242524147;164.27497673;163.374417543;162.879515648;163.017439127;162.4373492;162.948477387;165.159309626;163.865262866;163.374417543;162.984986544;162.453575492;162.384613752;162.964703679;163.715169668;164.652238011;164.258750439;162.372444034;164.648181438;164.615728855;164.477805376;163.747622252;162.266973138;163.66243422;162.149332523;162.404896617;162.250746846;164.477805376;162.964703679;162.287256002;161.861315846;162.315652013;161.841032982;163.354134679;161.755844951;162.968760252;162.847063065;162.303482294;161.755844951;163.897715449;163.220267773;163.151306033;162.932251096;162.688856721;163.577246189;163.053948283;162.591498971;162.794327617;163.849036574;162.181785107;162.043861628;163.970733762;162.50631094;162.234520555;162.064144492;162.11687994;163.577246189;161.707166076;163.37036097;163.374417543;162.0479182;163.066118002;162.149332523;163.711113095;162.198011398;163.800357699;164.27497673;162.725365877;162.060087919;162.50631094;164.258750439;161.686883211;163.017439127;161.755844951;
130;162.538763523;162.319708586;163.934224606;163.966677189;163.204041481;162.591498971;162.50631094;161.707166076;162.984986544;162.246690273;163.443379283;162.623951554;161.772071242;161.451601982;162.656404138;161.808580399;163.917998314;162.709139585;164.412900209;161.909994721;162.538763523;163.082344294;163.711113095;163.273003221;162.149332523;163.183758616;162.623951554;163.609698772;163.625925064;161.686883211;163.135079741;161.861315846;163.135079741;164.206014991;163.646207929;162.421122909;163.763848543;162.8267802;162.745648742;162.368387461;164.055921793;162.011409044;163.66243422;162.879515648;163.374417543;164.05186522;164.157336116;161.909994721;162.080370784;163.609698772;161.995182753;161.995182753;162.299425721;162.027635336;164.510257959;162.011409044;162.50631094;165.228271365;164.258750439;162.794327617;163.066118002;164.668464303;163.220267773;162.932251096;162.911968231;163.029608846;162.234520555;163.273003221;162.8267802;162.080370784;163.747622252;162.709139585;161.82480669;162.522537231;163.423096418;163.11885345;163.475831866;162.50631094;164.226297855;163.528567314;163.187815189;163.849036574;163.199984908;162.8267802;162.522537231;162.080370784;162.453575492;164.615728855;162.486028075;162.899798512;163.492058158;162.761875033;165.025442719;164.765822053;161.942447305;163.151306033;163.305455804;163.800357699;162.964703679;164.222241282;
135;163.285172939;162.709139585;162.879515648;162.031691909;162.778101325;162.335934877;161.857259274;164.546767116;162.400840044;163.337908387;161.942447305;162.847063065;163.167532325;161.974899888;162.830836773;162.266973138;162.096597075;164.035638928;164.477805376;164.429126501;163.698943377;164.818557501;164.992990136;163.577246189;163.151306033;162.315652013;163.11885345;163.593472481;161.808580399;162.640177846;163.102627158;163.609698772;161.873485565;163.001212835;162.656404138;162.591498971;165.297233105;163.50828445;163.390643835;163.321682096;163.934224606;163.459605575;161.638204336;164.631955147;163.017439127;164.396673918;162.640177846;163.881489158;162.50631094;163.135079741;163.236494064;162.4373492;164.003186345;163.135079741;162.964703679;164.44129622;163.04989171;163.849036574;162.640177846;161.857259274;162.372444034;163.374417543;163.849036574;161.861315846;163.155362606;163.780074835;161.772071242;163.986960053;162.181785107;162.623951554;161.755844951;163.459605575;163.11885345;164.003186345;161.808580399;162.607725263;164.412900209;164.27497673;162.628008127;163.354134679;161.808580399;164.088374376;163.37036097;162.709139585;164.137053251;163.784131408;164.769878626;162.266973138;162.181785107;162.794327617;162.656404138;164.05186522;162.335934877;163.938281178;165.110630751;163.066118002;163.970733762;164.530540824;163.544793606;164.510257959;
140;162.486028075;162.928194523;165.057895303;163.321682096;165.009216428;162.692913294;163.694886804;162.778101325;162.863289356;164.153279543;162.031691909;162.522537231;164.104600668;164.039695501;161.808580399;163.73139596;162.384613752;163.849036574;162.863289356;162.847063065;162.794327617;163.268946648;162.4373492;162.027635336;164.068091512;164.210071564;161.962730169;161.942447305;164.339881897;163.001212835;164.631955147;164.700916886;161.995182753;164.104600668;162.469801784;165.126857042;164.173562407;163.694886804;162.883572221;163.646207929;163.268946648;163.767905116;164.068091512;161.942447305;161.877542138;162.400840044;162.388670325;161.89376843;162.490084648;162.421122909;162.129049659;163.04989171;164.206014991;163.358191252;164.595445991;163.475831866;163.135079741;163.492058158;162.064144492;163.763848543;165.212045074;162.522537231;161.946503878;164.206014991;161.942447305;163.629981637;164.631955147;161.995182753;165.009216428;163.066118002;162.676687002;162.928194523;162.50631094;162.810553908;162.810553908;163.800357699;162.400840044;164.153279543;163.358191252;162.899798512;163.358191252;163.151306033;161.82480669;161.670656919;161.909994721;162.692913294;162.218294263;162.778101325;163.11885345;163.001212835;164.34393847;163.763848543;162.198011398;164.055921793;164.003186345;162.575272679;163.934224606;162.112823367;162.50631094;164.238467574;
145;163.102627158;163.236494064;161.792354107;162.911968231;164.088374376;162.640177846;163.865262866;163.066118002;162.486028075;163.475831866;162.250746846;161.995182753;162.830836773;161.755844951;162.198011398;162.522537231;163.301399231;162.133106232;163.390643835;164.258750439;162.11687994;164.34393847;162.096597075;162.165558815;162.181785107;161.707166076;163.459605575;163.325738668;162.968760252;162.591498971;162.202067971;162.011409044;162.916024804;162.027635336;162.28319943;162.984986544;163.070174575;163.784131408;162.932251096;161.772071242;162.181785107;162.11687994;162.149332523;164.412900209;163.443379283;163.443379283;161.654430628;162.218294263;161.723392367;162.522537231;161.723392367;162.980929971;162.72942245;162.486028075;162.928194523;163.780074835;162.181785107;161.82480669;163.135079741;162.660460711;161.808580399;162.303482294;162.14527595;163.236494064;161.82480669;163.986960053;162.741592169;161.638204336;162.688856721;161.808580399;162.72942245;162.948477387;161.792354107;161.857259274;162.688856721;163.273003221;163.220267773;163.337908387;163.678660512;162.299425721;162.096597075;164.072148085;161.804523826;164.972707272;162.319708586;161.739618659;162.198011398;163.970733762;162.250746846;162.676687002;162.421122909;162.559046388;162.299425721;162.11687994;163.492058158;163.171588898;163.11885345;165.601476073;162.676687002;162.218294263;
150;162.794327617;162.250746846;163.167532325;163.017439127;163.711113095;162.607725263;164.66440773;162.676687002;162.672630429;163.524510741;162.28319943;162.794327617;163.11885345;161.674713492;165.686664104;163.183758616;163.102627158;164.072148085;162.741592169;162.899798512;164.668464303;162.591498971;163.540737033;163.04989171;163.086400867;162.948477387;163.427152991;162.554989815;161.995182753;165.122800469;162.522537231;163.001212835;163.50828445;163.374417543;162.060087919;163.033665419;162.591498971;163.04989171;164.684690595;161.638204336;162.863289356;162.879515648;162.843006492;162.011409044;163.917998314;162.368387461;162.575272679;162.112823367;163.013382554;163.337908387;164.141109824;162.027635336;161.53273344;161.788297534;162.031691909;162.50631094;162.112823367;163.11885345;163.256776929;161.82480669;162.064144492;164.327712178;162.453575492;162.794327617;163.73139596;162.538763523;162.031691909;162.50631094;162.027635336;162.421122909;163.427152991;162.096597075;162.469801784;161.484054565;162.181785107;163.865262866;161.995182753;161.605751753;161.585468888;161.703109503;162.404896617;161.589525461;162.656404138;163.013382554;163.001212835;161.654430628;162.064144492;161.861315846;163.001212835;162.980929971;163.556963325;163.986960053;163.970733762;162.554989815;162.640177846;161.621978045;162.964703679;162.984986544;163.017439127;163.029608846;
155;163.577246189;161.638204336;164.12082696;161.585468888;161.670656919;162.129049659;161.654430628;161.654430628;163.800357699;163.999129772;162.656404138;163.849036574;161.926221013;161.755844951;163.082344294;163.492058158;163.013382554;162.656404138;164.579219699;165.313459396;162.100653648;162.997156262;164.157336116;163.135079741;163.220267773;163.11885345;162.843006492;164.871292949;162.692913294;162.335934877;162.28319943;162.623951554;162.72942245;164.445352793;164.631955147;161.788297534;163.082344294;162.623951554;162.28319943;162.672630429;162.778101325;164.173562407;162.692913294;162.964703679;163.544793606;163.171588898;164.66440773;162.165558815;162.761875033;161.946503878;163.780074835;163.11885345;161.82480669;162.299425721;163.475831866;163.609698772;163.289229512;163.629981637;162.997156262;163.252720356;162.368387461;163.593472481;163.901772022;165.074121594;163.135079741;163.220267773;162.319708586;163.950450897;163.029608846;164.019412637;163.597529054;162.198011398;162.149332523;164.477805376;162.607725263;162.692913294;164.408843637;164.360164762;163.698943377;163.938281178;161.772071242;163.04989171;163.966677189;164.291203022;162.692913294;162.198011398;162.745648742;163.220267773;162.368387461;162.725365877;162.810553908;161.873485565;162.165558815;163.609698772;162.542820096;162.607725263;162.28319943;163.102627158;163.646207929;163.102627158;
160;161.776127815;165.398647428;163.102627158;162.043861628;163.374417543;162.198011398;162.879515648;162.100653648;163.390643835;162.080370784;162.266973138;162.250746846;162.709139585;162.591498971;161.674713492;162.352161169;162.299425721;165.281006813;162.149332523;161.723392367;162.538763523;163.727339387;161.772071242;162.522537231;161.686883211;161.500280857;161.617921472;161.686883211;162.932251096;163.033665419;162.575272679;162.980929971;163.43932271;162.964703679;161.755844951;162.964703679;163.812527418;163.544793606;161.333961368;163.04989171;161.772071242;162.060087919;164.360164762;162.591498971;162.331878304;162.080370784;162.28319943;161.670656919;162.266973138;163.492058158;162.761875033;162.761875033;162.319708586;162.112823367;162.202067971;163.593472481;162.266973138;163.901772022;161.792354107;164.648181438;162.980929971;162.8267802;163.646207929;162.847063065;162.0479182;164.477805376;161.723392367;162.250746846;162.28319943;162.725365877;164.003186345;162.644234419;164.412900209;162.644234419;162.879515648;161.792354107;162.980929971;164.514314532;162.043861628;162.372444034;161.995182753;161.930277586;161.808580399;162.725365877;161.808580399;163.934224606;164.95648098;162.50631094;163.524510741;162.863289356;162.453575492;162.538763523;162.299425721;162.948477387;162.761875033;162.404896617;163.455549002;163.66243422;162.335934877;162.8267802;
165;163.646207929;163.812527418;162.741592169;162.388670325;162.794327617;163.082344294;163.698943377;162.863289356;163.678660512;163.544793606;162.250746846;162.319708586;161.926221013;164.055921793;162.234520555;164.124883533;163.305455804;163.715169668;163.986960053;163.102627158;161.909994721;162.469801784;162.794327617;163.236494064;163.747622252;164.972707272;162.368387461;163.577246189;162.234520555;162.234520555;162.234520555;162.368387461;161.776127815;162.331878304;163.593472481;162.266973138;160.956700087;163.04989171;163.406870127;162.404896617;163.646207929;161.857259274;163.66243422;162.250746846;161.841032982;163.682717085;163.512341022;162.916024804;162.948477387;162.623951554;162.165558815;162.303482294;163.682717085;162.315652013;162.352161169;163.577246189;162.778101325;162.218294263;161.792354107;164.035638928;164.035638928;162.656404138;161.755844951;162.218294263;163.897715449;162.607725263;163.950450897;163.321682096;163.013382554;163.986960053;164.27497673;163.593472481;162.149332523;165.467609167;162.250746846;162.660460711;162.656404138;162.096597075;163.289229512;162.89574194;161.792354107;163.305455804;162.644234419;161.772071242;162.623951554;163.151306033;163.66243422;162.980929971;163.999129772;161.739618659;162.4373492;162.202067971;161.703109503;162.198011398;161.755844951;162.814610481;162.303482294;162.640177846;165.414873719;162.778101325;
170;162.713196158;162.660460711;163.167532325;162.761875033;163.187815189;162.218294263;161.857259274;161.909994721;163.50828445;161.926221013;162.778101325;164.396673918;163.135079741;162.218294263;162.794327617;161.909994721;163.289229512;161.788297534;161.978956461;164.396673918;164.514314532;163.966677189;164.104600668;162.417066336;163.151306033;163.268946648;163.321682096;161.776127815;162.843006492;164.461579084;161.962730169;162.28319943;163.252720356;164.429126501;161.845089555;162.741592169;163.220267773;162.830836773;163.135079741;162.761875033;163.337908387;161.808580399;163.268946648;164.05186522;162.352161169;161.82480669;163.678660512;163.715169668;163.832810283;162.319708586;163.784131408;162.14527595;162.043861628;163.459605575;163.34196496;164.323655605;163.629981637;164.425069928;163.763848543;163.512341022;162.031691909;162.741592169;161.873485565;162.027635336;163.289229512;163.816583991;164.137053251;162.932251096;162.457632065;162.473858356;162.299425721;162.404896617;162.368387461;164.141109824;162.863289356;161.845089555;164.583276272;163.694886804;161.739618659;161.841032982;163.167532325;162.964703679;163.646207929;163.135079741;163.970733762;163.406870127;162.948477387;161.89376843;162.453575492;162.741592169;163.999129772;161.926221013;162.027635336;163.406870127;162.368387461;162.709139585;164.514314532;161.82480669;162.778101325;162.709139585;
175;164.498088241;163.423096418;162.713196158;163.086400867;163.167532325;163.625925064;162.384613752;164.05186522;162.8267802;162.692913294;164.56704998;164.12082696;161.889711857;164.445352793;163.04989171;162.778101325;162.644234419;162.607725263;162.692913294;162.400840044;162.165558815;164.445352793;162.352161169;161.909994721;163.167532325;161.808580399;161.755844951;162.352161169;161.792354107;162.149332523;161.909994721;163.204041481;163.609698772;163.220267773;161.930277586;163.102627158;163.220267773;161.926221013;164.003186345;162.810553908;163.11885345;164.055921793;163.540737033;162.266973138;163.913941741;163.934224606;162.266973138;163.577246189;161.978956461;163.492058158;161.909994721;162.335934877;163.694886804;161.723392367;161.942447305;162.266973138;162.814610481;164.124883533;163.715169668;162.692913294;161.792354107;162.778101325;162.230463982;163.528567314;163.629981637;162.384613752;163.613755345;162.303482294;164.360164762;162.28319943;162.181785107;162.911968231;161.978956461;161.366413951;161.995182753;163.358191252;164.137053251;162.181785107;163.390643835;162.031691909;161.909994721;163.492058158;163.73139596;162.607725263;161.670656919;161.89376843;161.909994721;164.173562407;162.843006492;161.804523826;162.198011398;164.104600668;161.909994721;163.374417543;163.885545731;162.319708586;161.89376843;162.234520555;162.352161169;164.189788699;
180;164.583276272;163.646207929;163.252720356;162.522537231;163.289229512;162.879515648;163.358191252;164.189788699;164.562993407;164.019412637;161.942447305;162.863289356;162.368387461;163.492058158;161.889711857;162.368387461;162.810553908;163.256776929;162.761875033;162.692913294;162.384613752;162.725365877;163.151306033;163.204041481;162.28319943;163.613755345;164.068091512;161.995182753;162.198011398;164.494031668;162.964703679;163.220267773;162.319708586;164.599502563;164.088374376;163.102627158;161.978956461;161.857259274;162.368387461;162.660460711;163.167532325;161.808580399;163.780074835;162.879515648;162.623951554;162.810553908;162.50631094;164.66440773;163.747622252;161.877542138;164.003186345;161.909994721;161.707166076;162.335934877;162.794327617;164.05186522;164.088374376;162.234520555;161.674713492;162.944420815;162.644234419;161.638204336;163.102627158;164.088374376;162.335934877;162.352161169;164.173562407;161.759901524;162.421122909;163.459605575;161.995182753;161.808580399;163.37036097;161.861315846;162.623951554;164.242524147;162.79838419;162.404896617;163.289229512;163.816583991;163.423096418;163.013382554;162.794327617;163.986960053;162.843006492;162.161502242;162.352161169;163.593472481;162.21423769;162.352161169;163.236494064;163.970733762;162.218294263;163.11885345;162.830836773;162.250746846;162.404896617;163.524510741;162.234520555;162.8267802;
185;163.986960053;163.04989171;162.794327617;163.151306033;162.319708586;163.001212835;164.396673918;161.873485565;162.315652013;163.220267773;162.246690273;164.003186345;163.171588898;164.461579084;164.019412637;163.220267773;162.725365877;162.607725263;164.157336116;162.384613752;163.033665419;162.830836773;161.366413951;163.183758616;162.692913294;164.068091512;163.95450747;164.307429314;163.609698772;162.28319943;162.899798512;164.068091512;163.982903481;162.352161169;162.810553908;164.546767116;161.946503878;163.682717085;162.368387461;164.425069928;162.778101325;162.4373492;162.741592169;164.088374376;162.794327617;164.104600668;162.623951554;163.767905116;163.001212835;162.4373492;162.607725263;162.250746846;165.005159855;163.236494064;161.909994721;161.995182753;163.220267773;163.966677189;162.623951554;162.352161169;162.89574194;162.031691909;162.011409044;163.305455804;163.033665419;162.28319943;163.033665419;162.250746846;161.82480669;164.530540824;162.660460711;162.404896617;164.27497673;162.015465617;161.857259274;164.376391053;163.492058158;164.12082696;161.861315846;162.794327617;162.709139585;163.273003221;165.50006175;162.266973138;162.932251096;162.198011398;159.646427035;163.406870127;162.457632065;161.978956461;163.240550637;164.035638928;161.415092826;164.104600668;162.607725263;163.204041481;163.66243422;163.252720356;162.28319943;161.946503878;
190;162.335934877;165.228271365;162.8267802;161.958673596;163.66243422;162.234520555;162.676687002;161.962730169;162.79838419;161.804523826;163.646207929;162.778101325;163.204041481;164.445352793;164.055921793;163.135079741;164.327712178;162.234520555;163.135079741;162.607725263;161.569242597;163.646207929;162.607725263;161.877542138;162.554989815;163.135079741;163.524510741;162.198011398;162.250746846;162.149332523;162.315652013;162.623951554;162.21423769;162.21423769;161.857259274;161.617921472;163.187815189;161.654430628;161.776127815;163.982903481;161.861315846;161.861315846;162.181785107;162.997156262;164.104600668;163.934224606;162.928194523;163.220267773;162.165558815;162.129049659;163.917998314;164.988933563;163.256776929;162.218294263;164.360164762;162.709139585;161.755844951;163.646207929;162.676687002;162.202067971;161.792354107;162.096597075;161.962730169;161.804523826;162.250746846;163.017439127;162.75781846;162.266973138;163.609698772;162.964703679;163.869319439;162.4373492;163.187815189;162.299425721;163.613755345;163.443379283;162.741592169;164.173562407;161.772071242;161.873485565;162.250746846;162.916024804;162.198011398;162.928194523;162.21423769;162.011409044;162.319708586;163.747622252;162.741592169;162.266973138;162.761875033;163.273003221;162.335934877;162.725365877;163.151306033;162.181785107;162.911968231;162.911968231;162.4373492;162.843006492;
195;162.112823367;164.157336116;163.321682096;164.222241282;162.883572221;162.538763523;162.916024804;164.084317803;164.242524147;161.942447305;162.640177846;162.89574194;164.769878626;164.615728855;162.096597075;163.528567314;162.064144492;162.980929971;162.980929971;163.443379283;162.571216106;162.129049659;164.376391053;162.948477387;162.948477387;164.242524147;162.928194523;163.865262866;163.901772022;163.017439127;162.640177846;163.901772022;163.114796877;162.0479182;162.218294263;163.561019897;162.911968231;162.011409044;164.360164762;162.149332523;162.522537231;163.443379283;162.911968231;164.34393847;163.950450897;163.475831866;162.4373492;163.763848543;163.917998314;163.767905116;163.901772022;163.406870127;162.490084648;164.952424407;162.843006492;163.187815189;165.34591198;162.623951554;163.236494064;162.522537231;163.780074835;163.885545731;162.623951554;163.390643835;161.926221013;163.715169668;161.958673596;164.019412637;162.964703679;164.206014991;164.088374376;162.575272679;163.406870127;163.151306033;163.642151356;164.072148085;161.723392367;164.392617345;163.374417543;163.029608846;162.372444034;163.406870127;162.847063065;161.804523826;164.737426043;162.60366869;163.033665419;162.149332523;162.165558815;163.04989171;162.676687002;162.031691909;163.135079741;162.761875033;161.605751753;164.173562407;161.89376843;163.04989171;162.064144492;162.554989815;
200;165.962511063;164.124883533;163.033665419;164.055921793;162.911968231;162.879515648;162.709139585;161.605751753;162.080370784;163.374417543;162.997156262;162.096597075;164.003186345;161.382640243;162.932251096;161.60169518;164.141109824;164.258750439;162.4373492;165.617702365;162.473858356;163.816583991;162.490084648;161.467828274;162.404896617;162.064144492;163.43932271;161.974899888;161.723392367;161.926221013;162.100653648;163.73139596;164.648181438;163.423096418;163.358191252;162.623951554;161.638204336;162.246690273;162.404896617;162.096597075;162.980929971;162.984986544;163.986960053;163.017439127;161.82480669;162.080370784;163.459605575;161.654430628;161.845089555;162.692913294;161.674713492;162.676687002;162.660460711;163.289229512;162.623951554;162.129049659;162.676687002;162.4373492;161.792354107;162.096597075;163.135079741;162.75781846;165.143083334;165.228271365;161.857259274;165.122800469;162.968760252;161.89376843;164.717143178;163.236494064;163.321682096;162.607725263;161.974899888;163.796301126;162.234520555;161.857259274;163.625925064;163.970733762;174.465087891;162.165558815;166.080151677;162.149332523;162.948477387;163.337908387;163.04989171;164.765822053;162.810553908;163.443379283;162.794327617;163.986960053;164.311485887;164.34393847;162.060087919;162.571216106;163.098570585;162.89574194;163.321682096;162.457632065;162.473858356;162.575272679;
205;163.033665419;162.015465617;163.423096418;164.222241282;163.763848543;163.033665419;162.287256002;162.843006492;164.189788699;162.011409044;162.486028075;163.423096418;161.995182753;164.680634022;161.962730169;162.400840044;162.554989815;163.256776929;164.124883533;163.066118002;161.82480669;163.646207929;163.427152991;164.595445991;161.962730169;162.559046388;161.841032982;162.384613752;162.368387461;163.694886804;161.723392367;164.526484251;164.035638928;162.250746846;163.199984908;162.656404138;161.808580399;162.676687002;161.926221013;162.315652013;162.794327617;163.711113095;162.623951554;164.088374376;165.126857042;162.741592169;163.492058158;162.623951554;162.250746846;162.266973138;162.709139585;165.126857042;162.388670325;162.080370784;163.183758616;162.218294263;163.37036097;162.948477387;161.857259274;164.56704998;162.4373492;162.676687002;162.112823367;162.538763523;163.151306033;162.287256002;161.670656919;161.909994721;162.064144492;163.832810283;162.830836773;162.623951554;163.524510741;164.210071564;162.266973138;161.670656919;161.82480669;161.82480669;162.331878304;162.14527595;162.607725263;164.003186345;162.709139585;162.315652013;161.670656919;162.911968231;162.234520555;162.096597075;162.18584168;163.171588898;163.577246189;163.982903481;162.080370784;163.082344294;161.772071242;161.719335794;163.04989171;161.654430628;162.14527595;162.741592169;
210;162.372444034;162.778101325;162.400840044;162.692913294;162.218294263;163.934224606;162.161502242;162.72942245;163.236494064;162.181785107;161.759901524;164.068091512;162.778101325;163.459605575;161.909994721;163.102627158;163.04989171;163.135079741;162.331878304;164.514314532;163.11885345;162.847063065;163.171588898;163.220267773;164.019412637;162.794327617;161.808580399;162.688856721;164.481861949;162.709139585;163.50828445;162.4373492;162.28319943;163.102627158;162.319708586;162.319708586;163.577246189;162.421122909;163.066118002;162.794327617;163.151306033;162.4373492;164.173562407;162.28319943;162.352161169;163.715169668;162.916024804;162.28319943;161.772071242;163.613755345;161.926221013;162.761875033;163.492058158;161.297452211;163.613755345;162.75781846;162.72942245;162.778101325;164.27497673;163.305455804;161.861315846;163.199984908;162.964703679;164.153279543;162.964703679;161.89376843;162.692913294;163.593472481;163.609698772;163.747622252;161.926221013;162.421122909;162.741592169;162.388670325;161.978956461;162.709139585;162.778101325;163.747622252;162.352161169;162.011409044;161.82480669;163.187815189;163.646207929;164.530540824;163.4109267;162.745648742;162.964703679;162.932251096;163.11885345;164.73336947;164.445352793;163.289229512;162.692913294;162.522537231;162.421122909;163.780074835;162.319708586;161.841032982;164.055921793;162.761875033;
