170.31516; 
182.83783; 
215.93103; 
183.99481; 
185.13478; 
182.27634; 
187.92516; 
185.20284; 
184.16495; 
183.80765; 
183.62048; 
184.8285; 
183.77362; 
183.43332; 
185.20284; 
186.35982; 
184.28406; 
185.5091; 
183.24617; 
185.08374; 
181.44264; 
184.16495; 
183.96077; 
185.40701; 
183.79063; 
187.0404; 
185.83238; 
183.77362; 
184.02884; 
185.61119; 
186.07057; 
187.8571; 
183.97778; 
183.34827; 
184.48822; 
185.45805; 
185.57715; 
187.8571; 
182.3274; 
184.31808; 
182.83783; 
182.76976; 
185.06673; 
182.44649; 
184.77748; 
185.42403; 
183.2802; 
184.8115; 
186.9213; 
185.01567; 
183.84167; 
185.47508; 
182.08919; 
184.16495; 
185.67924; 
184.30106; 
182.99095; 
185.66223; 
184.9306; 
184.36913; 
183.70557; 
183.8757; 
185.91745; 
188.29947; 
184.89658; 
183.67154; 
185.04971; 
183.79063; 
185.01567; 
184.8285; 
184.87956; 
186.93831; 
186.27475; 
184.26704; 
184.14793; 
183.14409; 
182.80379; 
186.83623; 
186.41086; 
185.08374; 
182.85484; 
186.07057; 
185.81537; 
185.04971; 
184.64136; 
175.52159; 
182.54857; 
184.77748; 
184.55629; 
184.53928; 
184.14793; 
186.81921; 
185.54312; 
184.07988; 
184.86255; 
184.4542; 
188.14635; 
185.5091; 
184.52226; 
183.99481; 
184.16495; 
185.81537; 
185.79836; 
184.9306; 
185.32193; 
185.06673; 
183.77362; 
183.58646; 
184.19899; 
185.5091; 
183.68855; 
182.59961; 
184.36913; 
185.57715; 
185.9855; 
185.44104; 
184.99866; 
184.40315; 
184.96463; 
185.04971; 
188.74185; 
184.59032; 
184.65837; 
184.40315; 
183.82466; 
182.31038; 
184.5733; 
183.90974; 
184.16495; 
186.17267; 
182.76976; 
185.45805; 
185.7473; 
184.50523; 
184.98164; 
188.74185; 
184.216; 
188.75887; 
182.82082; 
185.03268; 
183.92674; 
188.31648; 
185.04971; 
187.55084; 
186.12163; 
184.74345; 
184.6924; 
185.8664; 
186.98936; 
187.92516; 
183.36528; 
186.08759; 
183.8757; 
185.33894; 
184.4372; 
184.42018; 
182.9229; 
184.50523; 
185.10075; 
185.47508; 
184.28406; 
182.85484; 
183.12706; 
185.47508; 
183.24617; 
185.91745; 
186.35982; 
182.61664; 
182.76976; 
183.14409; 
184.87956; 
181.23846; 
184.62434; 
184.84554; 
183.65451; 
185.37299; 
187.17653; 
179.14568; 
185.16881; 
185.90044; 
183.99481; 
254.80914; 
185.40701; 
184.72643; 
184.26704; 
186.22371; 
184.18196; 
184.36913; 
181.90202; 
183.00797; 
189.42244; 
183.90974; 
183.3993; 
187.65292; 
183.4163; 
183.3993; 
183.45033; 
185.32193; 
183.3993; 
184.7945; 
186.37683; 
184.30106; 
185.79836; 
183.97778; 
186.4449; 
186.08759; 
186.73413; 
185.95148; 
185.04971; 
184.94763; 
184.94763; 
184.01183; 
184.96463; 
186.76817; 
182.42947; 
187.53383; 
185.95148; 
183.60347; 
185.57715; 
186.90428; 
182.41246; 
186.35982; 
182.88885; 
184.89658; 
185.33894; 
181.91904; 
183.85869; 
184.14793; 
183.24617; 
184.50523; 
184.55629; 
182.1062; 
187.1595; 
182.75275; 
181.95306; 
183.97778; 
183.70557; 
186.13864; 
184.70941; 
185.49208; 
184.4372; 
230.88678; 
182.49754; 
185.5091; 
182.36142; 
183.68855; 
184.60733; 
185.45805; 
182.65067; 
181.76591; 
182.17426; 
184.5733; 
185.47508; 
185.11777; 
187.22757; 
183.72258; 
182.14023; 
186.35982; 
182.71872; 
186.29176; 
182.59961; 
184.36913; 
185.30493; 
187.60188; 
185.54312; 
184.48822; 
182.73573; 
185.08374; 
182.27634; 
185.1518; 
184.13092; 
187.2786; 
184.36913; 
186.35982; 
183.7396; 
187.70396; 
184.42018; 
184.60733; 
187.721; 
182.6847; 
185.45805; 
188.8099; 
183.12706; 
188.26546; 
190.15407; 
183.94376; 
191.80446; 
183.34827; 
184.06287; 
188.16336; 
182.87186; 
184.42018; 
185.73029; 
186.20668; 
185.64522; 
187.34666; 
184.02884; 
184.89658; 
186.18968; 
184.91359; 
184.60733; 
172.54405; 
183.02498; 
185.21985; 
185.78133; 
188.55469; 
182.63365; 
184.28406; 
186.20668; 
182.80379; 
185.54312; 
188.31648; 
185.95148; 
183.60347; 
187.29562; 
182.1062; 
184.72643; 
190.80061; 
184.48822; 
184.52226; 
182.17426; 
184.07988; 
184.6924; 
182.12321; 
187.14249; 
183.8757; 
184.18196; 
184.26704; 
184.70941; 
182.80379; 
186.73413; 
186.29176; 
182.99095; 
190.01794; 
184.16495; 
185.69626; 
183.58646; 
181.9701; 
186.88727; 
186.1046; 
182.44649; 
186.85324; 
183.8757; 
184.25003; 
185.84938; 
183.89273; 
186.17267; 
185.69626; 
185.56013; 
184.8285; 
188.2144; 
181.78293; 
187.12547; 
183.46736; 
185.71327; 
183.43332; 
185.21985; 
185.23686; 
183.79063; 
183.97778; 
193.88023; 
184.9306; 
183.2802; 
183.53542; 
185.08374; 
184.25003; 
186.27475; 
186.87027; 
187.60188; 
184.36913; 
184.04585; 
186.12163; 
182.93991; 
185.10075; 
193.55696; 
181.90202; 
183.33124; 
186.37683; 
185.52611; 
184.4542; 
184.74345; 
